00048A	Temia Vertriebs	
00048B	Poscon	
00048C	Nayna	
00048D	Teo	
00048E	Ohm	
00048F	TD	
000490	Optical Access	
000491	Technovision	
000492	Hive Internet	
000493	Tsinghua Unisplendour	
000494	Breezecom	
000495	Tejas Networks India	
000496	Extreme	Switch
000497	MacroSystem Digital	
000498	Mahi	
000499	Chino	
00049A	Cisco	Router
00049B	Cisco	Router
00049C	Surgient	
00049D	Ipanema	
00049E	Wirelink	
00049F	Freescale Semiconductor	
0004A0	Verity Instruments	
0004A1	Pathway Connectivity	
0004A2	L.S.I. Japan	
0004A3	Microchip	IoT
0004A4	NetEnabled	
0004A5	Barco NV	
0004A6	SAF Tehnika	
0004A7	FabiaTech	
0004A8	Broadmax	
0004A9	SandStream	
0004AA	Jetstream	
0004AB	Mavenir	
0004AC	IBM	
0004AD	Malibu	
0004AE	Sullair	
0004AF	Digital Fountain	
0004B0	ELESIGN	
0004B1	Signal	
0004B2	Essegi	
0004B3	Videotek	
0004B4	Ciac	
0004B5	Equitrac	
0004B6	Stratex	
0004B7	AMB i.t	
0004B8	Kumahira	
0004B9	S.I. Soubou	
0004BA	KDD Media Will	
0004BB	Bardac	
0004BC	Giantec	
0004BD	Commscope	
0004BE	OptXCon	
0004BF	VersaLogic	
0004C0	Cisco	Router
0004C1	Cisco	Router
0004C2	Magnipix	
0004C3	CASTOR Informatique	
0004C4	Audiotonix Group Limited	Automotive
0004C5	ASE Technologies, USA	
0004C6	Yamaha Motor	
0004C7	NetMount	
0004C8	LIBA Maschinenfabrik	
0004C9	Micro Electron	
0004CA	FreeMs	
0004CB	Tdsoft Communication	
0004CC	Peek Traffic	
0004CD	Extenway Solutions	
0004CE	Patria Ailon	
0004CF	Seagate	Storage
0004D0	Softlink s.r.o	
0004D1	Drew	
0004D2	Adcon Telemetry	
0004D3	Toyokeiki	
0004D4	Proview	
0004D5	Hitachi Information &	Smart Home
0004D6	Takagi Industrial	
0004D7	Omitec Instrumentation	
0004D8	IPWireless	
0004D9	Titan	
0004DA	Relax	
0004DB	Tellus	
0004DC	Nortel	
0004DD	Cisco	Router
0004DE	Cisco	Router
0004DF	Teracom Telematica	
0004E0	Procket	
0004E1	Infinior Microsystems	
0004E2	SMC	
0004E3	Accton	
0004E4	Daeryung Ind	
0004E5	Glonet	
0004E6	Banyan Network Private	
0004E7	Lightpointe	
0004E8	IER	
0004E9	Infiniswitch	Switch
0004EA	Hewlett Packard	Computer
0004EB	Paxonet	
0004EC	Memobox	
0004ED	Billion Electric	
0004EE	Lincoln Electric	
0004EF	Polestar	
0004F0	International Computers	
0004F1	WhereNet	
0004F2	Polycom	VoIP
0004F3	FS FORTH-SYSTEME	
0004F4	Infinite	
0004F5	SnowShore	
0004F6	Amphus	
0004F7	Omega Band	
0004F8	QUALICABLE TV Industria	TV
0004F9	Xtera	
0004FA	NBS	
0004FB	Commtech	
0004FC	Stratus	
0004FD	Japan Control	Smart Home
0004FE	Pelago	
0004FF	Acronet	
000500	Cisco	Router
000501	Cisco	Router
000502	Apple	Phone
000503	Iconag	
000504	Naray Information &	
000505	Systems Integration	Computer
000506	Reddo Networks AB	
000507	Fine Appliance	
000508	Inetcam	
000509	AVOC Nishimura	
00050A	ICS Spa	
00050B	SICOM	
00050C	Network Photonics	
00050D	Midstream	
00050E	3ware	
00050F	Tanaka S/S	
000510	Infinite Shanghai	
000511	Complementary	
000512	Zebra	Printer
000513	VTLinx Multimedia	
000514	KDT	
000515	Nuark	
000516	SMART Modular	
000517	Shellcomm	
000518	Jupiters	
000519	Siemens Building	Industrial
00051A	3Com Europe	Switch
00051B	Magic Control	
00051C	Xnet	
00051D	Airocon	
00051E	Brocade	Switch
00051F	Taijin Media	
000520	Smartronix	
000521	Schneider Electric	Industrial
000522	LEA*D	
000523	AVL List	
000524	BTL System (HK) Limited	
000525	Puretek Industrial	
000526	IPAS	
000527	SJ Tek	
000528	New Focus	
000529	Shanghai Broadan	
00052A	Ikegami Tsushinki	
00052B	HORIBA	
00052C	Supreme Magic	
00052D	Zoltrix International	
00052E	Cinta	
00052F	Leviton Network	
000530	Andiamo	
000531	Cisco	Router
000532	Cisco	Router
000533	Brocade	Switch
000534	Northstar Engineering	Smart Home
000535	Chip PC	
000536	Danam	
000537	Nets	
000538	Merilus	
000539	A Brand New World in	
00053A	Willowglen Services	
00053B	Harbour Networks Ltd.,	
00053C	Xircom	
00053D	Agere	
00053E	KID Systeme	
00053F	VisionTek	
000540	Tokyo Electron Device	
000541	Advanced	
000542	Otari	
000543	IQ Wireless	
000544	Valley	
000545	Internet Photonics	
000546	KDDI Network &	
000547	Starent	
000548	Disco	
000549	Salira Optical	
00054A	Ario Data	
00054B	Eaton Automation	
00054C	RF Innovations	
00054D	Brans	
00054E	Philips	
00054F	Garmin	Wearable
000550	Vcomms Connect Limited	
000551	F & S Elektronik Systeme	
000552	Xycotec Computer	
000553	DVC	
000554	Rangestar Wireless	
000555	Japan Cash Machine	
000556	360	
000557	Agile TV	TV
000558	Synchronous	
000559	Intracom	
00055A	Power Dsine	
00055B	Charles	
00055C	Kowa	
00055D	D-Link	Router
00055E	Cisco	Router
00055F	Cisco	Router
000560	Leader Comm.Co	
000561	nac Image	
000562	Digital View Limited	
000563	J-Works	
000564	Tsinghua Bitway	
000565	Tailyn Communication	
000566	Secui.com	
000567	Etymonic Design	
000568	Piltofish Networks AB	
000569	VMware	
00056A	Heuft Systemtechnik	
00056B	C.P	
00056C	Hung Chang	
00056D	Pacific	
00056E	National Enhance	
00056F	Innomedia Technologies	
000570	Baydel	
000571	Seiwa Electronics Co	
000572	Deonet	
000573	Cisco	Router
000574	Cisco	Router
000575	CDS-Electronics	
000576	NSM	
000577	SM Information &	
000578	Private	
000579	Universal Control	
00057A	Overture	
00057B	Chung Nam Electronic	
00057C	RCO Security AB	
00057D	Sun	
00057E	Eckelmann	
00057F	Acqis	
000580	FibroLAN	
000581	Snell	
000582	ClearCube	
000583	ImageCom Limited	
000584	AbsoluteValue	
000585	Juniper	Router
000586	Lucent	
000587	Locus, Incorporated	
000588	Sensoria	
000589	National Datacomputer	
00058A	Netcom	
00058B	IPmental	
00058C	Opentech	
00058D	Lynx Photonic	IoT
00058E	Flextronics	
00058F	CLCsoft co	
000590	Swissvoice	
000591	Active Silicon	
000592	Pultek	
000593	Grammar Engine	
000594	HMS Industrial	Computer
000595	Alesis	
000596	Genotech	
000597	Eagle Traffic Control	
000598	CRONOS S.r.l	
000599	DRS Test and Energy	
00059A	Cisco	Router
00059B	Cisco	Router
00059C	Kleinknecht GmbH, Ing.	
00059D	Daniel Computing	
00059E	Zinwell	
00059F	Yotta	
0005A0	MOBILINE Kft	
0005A1	Zenocom	
0005A2	CELOX	
0005A3	QEI	
0005A4	Lucid Voice	
0005A5	Kott	
0005A6	Extron	
0005A7	HYPERCHIP	
0005A8	Wyle	
0005A9	Princeton	
0005AA	Moore	
0005AB	Cyber Fone	
0005AC	Northern Digital	
0005AD	Topspin	
0005AE	Mediaport USA	
0005AF	InnoScan Computing A/S	
0005B0	Korea Computer	
0005B1	ASB	
0005B2	Medison	
0005B3	Asahi-Engineering	Smart Home
0005B4	Aceex	
0005B5	Broadcom	
0005B6	INSYS Microelectronics	
0005B7	Arbor	
0005B8	Electronic Design	
0005B9	Airvana	
0005BA	XK22 Enterprises	
0005BB	Myspace AB	
0005BC	Resource Data Management	
0005BD	Roax	
0005BE	Kongsberg Seatex AS	
0005BF	JustEzy	
0005C0	Digital Network Alacarte	
0005C1	A-Kyung Motion	
0005C2	Soronti	
0005C3	Pacific Instruments	
0005C4	Telect	
0005C5	Flaga HF	
0005C6	Triz	
0005C7	I/F-Com A/S	
0005C8	Verytech	
0005C9	LG Innotek	
0005CA	Hitron	
0005CB	ROIS	
0005CC	Sumtel	
0005CD	D&M	
0005CE	Prolink Microsystems	
0005CF	Thunder River	
0005D0	Solinet	
0005D1	Metavector	
0005D2	DAP	
0005D3	eProduction Solutions	
0005D4	FutureSmart	
0005D5	Speedcom Wireless	
0005D6	L-3 Linkabit	
0005D7	Vista Imaging	
0005D8	Arescom	
0005D9	Techno Valley	
0005DA	Apex Automationstechnik	
0005DB	PSI Software SE	
0005DC	Cisco	Router
0005DD	Cisco	Router
0005DE	Gi Fone Korea	
0005DF	Electronic Innovation	
0005E0	Empirix	
0005E1	Trellis Photonics	
0005E2	Creativ	
0005E3	LightSand	
0005E4	Red Lion Controls	
0005E5	Renishaw PLC	
0005E6	Egenera	
0005E7	Netrake an AudioCodes	Automotive
0005E8	TurboWave	
0005E9	Unicess	
0005EA	Rednix	
0005EB	Blue Ridge	
0005EC	Mosaic	
0005ED	Technikum Joanneum	
0005EE	Vanderbilt	
0005EF	ADOIR Digital	
0005F0	Satec	
0005F1	Vrcom	
0005F2	Power R	
0005F3	Webyn	
0005F4	System Base	
0005F5	Geospace	
0005F6	Young Chang	
0005F7	Analog Devices	
0005F8	Real Time Access	
0005F9	TOA	
0005FA	IPOptical	
0005FB	ShareGate	
0005FC	Schenck Pegasus	Computer
0005FD	PacketLight	
0005FE	Traficon N.V	
0005FF	SNS Solutions	
000600	Toshiba Teli	
000601	Otanikeiki	
000602	Cirkitech Electronics Co	
000603	Baker Hughes	
000604	@Track	
000605	Inncom	
000606	RapidWAN	
000607	Omni Directional Control	
000608	At-Sky SAS	
000609	Crossport	
00060A	Blue2space	
00060B	Artesyn Embedded	
00060C	Melco	
00060D	Wave7 Optics	
00060E	IGYS	
00060F	Narad	
000610	Abeona	
000611	Zeus Wireless	
000612	Accusys	
000613	Kawasaki	
000614	Prism	
000615	Kimoto Electric	
000616	Tel Net	
000617	Redswitch	Switch
000618	DigiPower Manufacturing	Smart Home
000619	Connection	
00061A	Zetari	
00061B	Notebook Development	Computer
00061C	Hoshino Metal	
00061D	MIP Telecom	
00061E	Maxan	
00061F	Vision Components	
000620	Serial System	
000621	Hinox	
000622	Chung Fu Chen Yeh	
000623	MGE UPS Systems France	
000624	Gentner	
000625	The Linksys	Router
000626	MWE	
000627	Uniwide	
000628	Cisco	Router
000629	IBM	
00062A	Cisco	Router
00062B	Intraserver	
00062C	Bivio	
00062D	TouchStar Technologies,	
00062E	Aristos Logic	
00062F	Pivotech	
000630	Adtranz Sweden	
000631	Calix	
000632	Mesco Engineering	Smart Home
000633	Crossmatch	
000634	GTE Airfone	
000635	PacketAir	
000636	Jedai Broadband	
000637	Toptrend-Meta	
000638	Sungjin C&C	
000639	Newtec	
00063A	Dura Micro	
00063B	Arcturus	
00063C	Intrinsyc Software	
00063D	Microwave Data	
00063E	Opthos	
00063F	Everex	
000640	White Rock	
000641	Itcn	
000642	Genetel	
000643	SONO Computer	
000644	NextGen Business	
000645	Meisei Electric	
000646	ShenZhen XunBao	
000647	Etrali	
000648	Seedsware	
000649	3M Deutschland	
00064A	Honeywell Co., Ltd.	Industrial
00064B	Alexon	
00064C	Invicta	
00064D	Sencore	
00064E	Broad Net	
00064F	PRO-NETS	
000650	Tiburon	
000651	Aspen	
000652	Cisco	Router
000653	Cisco	Router
000654	Winpresa Building	
000655	Yipee	
000656	Tactel AB	
000657	Market Central	
000658	Helmut Fischer GmbH	
000659	EAL (Apeldoorn)	
00065A	Strix	
00065B	Dell	Computer
00065C	Malachite	
00065D	Heidelberg Web	
00065E	Photuris	
00065F	ECI Telecom	
000660	NADEX	
000661	NIA Home	
000662	MBM	
000663	Human	
000664	Fostex	
000665	Sunny Giken	
000666	Roving	
000667	Tripp Lite	
000668	Vicon	
000669	Datasound Laboratories	
00066A	InfiniCon	
00066B	Sysmex	
00066C	Robinson	
00066D	Compuprint S.P.A	
00066E	Delta	
00066F	Korea Data	
000670	Upponetti Oy	
000671	Softing	
000672	Netezza	
000673	TKH Security Solutions	
000674	Spectrum Control	
000675	Banderacom	
000676	Novra	
000677	Sick	
000678	D&M	
000679	Konami	
00067A	JMP	
00067B	Toplink C&C	
00067C	Cisco	Router
00067D	Takasago	
00067E	WinCom	
00067F	Digeo	
000680	Card Access	
000681	Goepel Electronic	
000682	Convedia	
000683	Bravara	
000684	Biacore AB	
000685	NetNearU	
000686	ZARDCOM	
000687	Omnitron	
000688	Telways Communication	
000689	yLez	Phone
00068A	NeuronNet Co. Ltd. R&D	
00068B	AirRunner	
00068C	3Com	Switch
00068D	SEPATON	
00068E	HID	
00068F	Telemonitor	
000690	Euracom Communication	
000691	PT Inovacao	
000692	Intruvert	
000693	Flexus Computer	
000694	Mobillian	
000695	Ensure	
000696	Advent	
000697	R & D Center	
000698	egnite	
000699	Vida Design Co	
00069A	e & Tel	
00069B	AVT Audio Video	Automotive
00069C	Transmode Systems AB	
00069D	Petards	
00069E	UNIQA	
00069F	Kuokoa	
0006A0	Mx Imaging	
0006A1	Celsian	
0006A2	Microtune	
0006A3	Bitran	
0006A4	INNOWELL	
0006A5	PINON	
0006A6	Artistic Licence	Smart Home
0006A7	Primarion	
0006A8	KC	
0006A9	Universal Instruments	
0006AA	VT Miltope	
0006AB	W-Link	
0006AC	Intersoft Co	
0006AD	KB	
0006AE	Himachal Futuristic	
0006AF	Xalted	
0006B0	Comtech EF Data	
0006B1	Sonicwall	Router
0006B2	Linxtek Co	
0006B3	Diagraph	
0006B4	Vorne	
0006B5	Source Photonics	
0006B6	Nir-Or Israel	
0006B7	TELEM	
0006B8	Bandspeed	
0006B9	A5TEK	
0006BA	Westwave	
0006BB	ATI	
0006BC	Macrolink	
0006BD	BNTECHNOLOGY	
0006BE	Baumer Optronic	
0006BF	Accella	
0006C0	United Internetworks	
0006C1	Cisco	Router
0006C2	Smartmatic	
0006C3	Schindler Elevator	
0006C4	Piolink	
0006C5	INNOVI Technologies	
0006C6	lesswire	
0006C7	RFNET Technologies Pte	
0006C8	Sumitomo Metal Micro	
0006C9	Technical Marketing	
0006CA	American Computer &	
0006CB	Jotron Electronics A/S	
0006CC	JMI	Appliance
0006CD	Leaf Imaging	
0006CE	Dateno	
0006CF	Thales Avionics	
0006D0	Elgar	
0006D1	Tahoe	
0006D2	Tundra Semiconductor	
0006D3	Alpha Telecom, Inc.	
0006D4	Interactive Objects	
0006D5	Diamond	
0006D6	Cisco	Router
0006D7	Cisco	Router
0006D8	Maple Optical	
0006D9	IPM-Net S.p.A	
0006DA	ITRAN	
0006DB	ICHIPS	
0006DC	Syabas Technology	
0006DD	AT & T Laboratories -	
0006DE	Flash	
0006DF	AIDONIC	
0006E0	MAT	
0006E1	Techno Trade	
0006E2	Ceemax	
0006E3	Quantitative Imaging	
0006E4	Citel	
0006E5	Fujian Newland Computer	
0006E6	DongYang Telecom	
0006E7	Bit Blitz	
0006E8	Optical Network Testing	
0006E9	Intime	
0006EA	ELZET80 Mikrocomputer	
0006EB	Global Data	
0006EC	Harris	Modem
0006ED	Inara	
0006EE	Shenyang Neu-era	
0006EF	Maxxan	
0006F0	Digeo	
0006F1	Optillion	
0006F2	Platys	
0006F3	AcceLight	
0006F4	Prime Electronics &	
0006F5	Alpsalpine Co,.Ltd	
0006F6	Cisco	Router
0006F7	Alpsalpine Co,.Ltd	
0006F8	The Boeing	
0006F9	Mitsui Zosen Systems	
0006FA	IP SQUARE	
0006FB	Hitachi Printing	
0006FC	Fnet	
0006FD	Comjet Information	
0006FE	Ambrado	
0006FF	Sheba	
000700	Zettamedia Korea	
000701	Racal-Datacom	
000702	Varex Imaging	
000703	CSEE Transport	
000704	Alpsalpine Co,.Ltd	
000705	Endress & Hauser GmbH &	
000706	Sanritz	
000707	Interalia	
000708	Bitrage	
000709	Westerstrand Urfabrik AB	
00070A	Unicom Automation	
00070B	Novabase SGPS	
00070C	SVA-Intrusion.com	
00070D	Cisco	Router
00070E	Cisco	Router
00070F	Fujant	
000710	Adax	
000711	Acterna	
000712	JAL Information	
000713	IP One	
000714	Brightcom	
000715	General Research of	
000716	J & S Marine	
000717	Wieland Electric	
000718	iCanTek	
000719	Mobiis	
00071A	Finedigital	
00071B	CDVI Americas	
00071C	At&T	
00071D	Satelsa Sistemas Y	
00071E	Tri-M Engineering /	Smart Home
00071F	European Systems	
000720	Trutzschler GmbH & Co	
000721	Formac Elektronik	
000722	The Nielsen	
000723	ELCON Systemtechnik	
000724	Telemax	
000725	Bematech	
000726	Shenzhen Gongjin	
000727	Zi Corporation (HK)	
000728	Neo Telecom	
000729	Kistler Instrumente	
00072A	Innovance	
00072B	Jung Myung Telecom	
00072C	Fabricom	
00072D	CNSystems	
00072E	North Node AB	
00072F	Intransa	
000730	Hutchison OPTEL Telecom	
000731	Ophir-Spiricon	
000732	AAEON	
000733	DANCONTROL Engineering	Smart Home
000734	ONStor	
000735	Flarion	
000736	Data Video	
000737	Soriya	
000738	Young	
000739	Scotty Group Austria	
00073A	Inventel	
00073B	Tenovis GmbH & Co	
00073C	Telecom Design	
00073D	Nanjing Postel	
00073E	China Great-Wall	
00073F	Woojyun Systec	
000740	Buffalo.Inc	Storage
000741	Sierra Automated	
000742	Ormazabal	
000743	Chelsio	
000744	Unico	
000745	Radlan Computer	
000746	TURCK	
000747	Mecalc	
000748	The Imaging Source	
000749	CENiX	
00074A	Carl Valentin	
00074B	Daihen	
00074C	Beicom	
00074D	Zebra	Printer
00074E	IPFRONT	
00074F	Cisco	Router
000750	Cisco	Router
000751	m-u-t	
000752	Rhythm Watch	
000753	Beijing Qxcomm	
000754	Xyterra Computing	
000755	Lafon	
000756	Juyoung Telecom	
000757	Topcall	
000758	DragonWave	
000759	Boris Manufacturing	Smart Home
00075A	Air Products and	
00075B	Gibson Guitars	
00075C	Eastman Kodak	
00075D	Celleritas	
00075E	Ametek Power Instruments	
00075F	VCS Video Communication	
000760	TOMIS Information &	
000761	29530	
000762	Group Sense Limited	
000763	Sunniwell Cyber	
000764	YoungWoo Telecom	
000765	Jade Quantum	
000766	Chou Chin Industrial	
000767	Yuxing Electronics	
000768	Danfoss A/S	
000769	Italiana Macchi SpA	
00076A	NEXTEYE	
00076B	Stralfors AB	
00076C	Daehanet	
00076D	Flexlight	
00076E	Sinetica Corporation	
00076F	Synoptics Limited	
000770	Ubiquoss	
000771	Embedded System	
000772	Alcatel-Lucent Shanghai	VoIP
000773	Ascom Powerline	
000774	GuangZhou Thinker	
000775	Valence Semiconductor	
000776	Federal APD	
000777	Motah	
000778	GERSTEL GmbH & Co	
000779	Sungil Telecom	
00077A	Infoware System	
00077B	Millimetrix Broadband	
00077C	Westermo Network	
00077D	Cisco	Router
00077E	Elrest	
00077F	J	
000780	Bluegiga Technologies OY	
000781	Itron	
000782	Oracle	
000783	SynCom	
000784	Cisco	Router
000785	Cisco	Router
000786	Wireless	
000787	Idea System	
000788	Clipcomm	
000789	Allradio	
00078A	Mentor Data System	
00078B	Wegener	
00078C	Elektronikspecialisten	
00078D	NetEngines	
00078E	Garz & Fricke	
00078F	Emkay Innovative	
000790	Tri-M Technologies (s)	
000791	International Data	
000792	Sütron Electronic	
000793	Shin Satellite Public	
000794	Simple Devices	
000795	Elitegroup Computer	
000796	LSI	
000797	Netpower	
000798	Selea	
000799	Tipping Point	
00079A	Verint	
00079B	Aurora	
00079C	Golden	
00079D	Musashi	
00079E	Ilinx	
00079F	Action Digital	
0007A0	e-Watch	
0007A1	VIASYS Healthcare	
0007A2	Opteon	
0007A3	Ositis Software	
0007A4	GN Netcom	
0007A5	Y.D.K	
0007A6	Leviton Manufacturing Co	Smart Home
0007A7	Glory Technical	
0007A8	Haier	Appliance
0007A9	Novasonics	
0007AA	Quantum Data	
0007AB	Samsung	Phone
0007AC	Eolring	Smart Home
0007AD	Pentacon GmbH Foto-und	
0007AE	Britestream	
0007AF	Red Lion Controls, LP	
0007B0	Office Details	
0007B1	Equator	
0007B2	Transaccess	
0007B3	Cisco	Router
0007B4	Cisco	Router
0007B5	Any One Wireless	
0007B6	Telecom	
0007B7	Samurai Ind. Prods	
0007B8	Corvalent	
0007B9	Ginganet	
0007BA	UTStarcom	
0007BB	Candera	
0007BC	Identix	
0007BD	Radionet	
0007BE	DataLogic SpA	
0007BF	Armillaire	
0007C0	NetZerver	
0007C1	Overture	
0007C2	Netsys Telecom	
0007C3	Thomson	
0007C4	JEAN	
0007C5	Gcom	
0007C6	VDS Vosskuhler	
0007C7	Synectics Systems	
0007C8	Brain21	
0007C9	Technol Seven	
0007CA	Creatix Polymedia Ges	
0007CB	Freebox Sas	
0007CC	dormakaba Deutschland	
0007CD	Kumoh Electronic	
0007CE	Cabletime Limited	
0007CF	Anoto AB	
0007D0	Automat Engenharia de	
0007D1	Spectrum Signal	Computer
0007D2	Logopak Systeme GmbH &	
0007D3	SPGPrints	
0007D4	Zhejiang Yutong Network	
0007D5	3e Technologies Int;	
0007D6	Commil	
0007D7	Caporis	
0007D8	Hitron	
0007D9	Splicecom	
0007DA	Neuro Telecom	
0007DB	Kirana	
0007DC	Atek	
0007DD	Cradle	
0007DE	eCopilt AB	
0007DF	Vbrick	
0007E0	Palm	
0007E1	WIS	
0007E2	Bitworks	
0007E3	Navcom	
0007E4	SoftRadio	
0007E5	Coup	
0007E6	edgeflow Canada	
0007E7	FreeWave	
0007E8	EdgeWave	
0007E9	Intel	Computer
0007EA	Massana	
0007EB	Cisco	Router
0007EC	Cisco	Router
0007ED	Altera	
0007EE	telco	
0007EF	Lockheed Martin Tactical	
0007F0	LogiSync	
0007F1	TeraBurst	
0007F2	IOA	
0007F3	Thinkengine	
0007F4	Eletex	
0007F5	Bridgeco Co	
0007F6	Qqest Software	
0007F7	Galtronics	
0007F8	ITDevices	
0007F9	Sensaphone	
0007FA	ITT	
0007FB	Giga Stream UMTS	
0007FC	Adept	
0007FD	LANergy	
0007FE	Rigaku	
0007FF	Gluon	
000800	Multitech	
000801	HighSpeed Surfing	
000802	Hewlett Packard	Computer
000803	Cos Tron	
000804	ICA	
000805	Techno-Holon	
000806	Raonet	
000807	Access Devices Limited	
000808	PPT Vision	
000809	Systemonic	
00080A	Espera-Werke	
00080B	Birka BPA	
00080C	VDA Group S.p.a	
00080D	Toshiba	
00080E	Commscope	
00080F	Proximion Fiber Optics	
000810	Key	
000811	VOIX	
000812	GM-2	
000813	Diskbank	
000814	TIL	
000815	CATS	
000816	Bluelon ApS	
000817	EmergeCore	
000818	Pixelworks	
000819	Banksys	
00081A	Sanrad Intelligence	
00081B	Windigo	
00081C	@pos.com	
00081D	Ipsil, Incorporated	
00081E	Repeatit AB	
00081F	Pou Yuen	
000820	Cisco	Router
000821	Cisco	Router
000822	InPro	
000823	Texa	
000824	Nuance Document Imaging	
000825	Acme Packet	
000826	Colorado Med	
000827	ADB Broadband Italia	
000828	Koei Engineering	Smart Home
000829	Tokyo Electron Device	
00082A	Powerwallz Network	
00082B	Wooksung	
00082C	Homag	
00082D	Indus Teqsite Private	
00082E	Multitone Electronics	
00082F	Cisco	Router
000830	Cisco	Router
000831	Cisco	Router
000832	Cisco	Router
00084E	DivergeNet	
00084F	Qualstar	
000850	Arizona Instrument	
000851	Canadian Bank Note	
000852	Davolink Co	
000853	Schleicher GmbH & Co.	
000854	Netronix	
000855	NASA-Goddard Space	
000856	Gamatronic Electronic	
000857	Polaris	Wearable
000858	Novatechnology	
000859	ShenZhen Unitone	
00085A	IntiGate	
00085B	Hanbit	
00085C	Shanghai Dare	
00085D	Mitel	VoIP
00085E	Pco	
00085F	Picanol N.V	
000860	LodgeNet Entertainment	
000861	SoftEnergy	
000862	NEC Eluminant	
000863	Entrisphere	
000864	Fasy S.p.A	
000865	Jascom	
000866	DSX Access	
000867	Uptime Devices	
000868	PurOptix	
000869	Command-e	
00086A	Securiton	
00086B	Mipsys	
00086C	Plasmon LMS	
00086D	Missouri FreeNet	
00086E	Hyglo AB	
00086F	Resources Computer	
000870	Rasvia	
000871	NORTHDATA	
000872	Sorenson	
000873	DapTechnology	
000874	Dell	Computer
000875	Acorp	
000876	SDSystem	
000877	Liebert-Hiross Spa	
000878	Benchmark Storage	
000879	CEM	
00087A	Wipotec	
00087B	RTX Telecom A/S	
00087C	Cisco	Router
00087D	Cisco	Router
00087E	Bon Electro-Telecom	
00087F	SPAUN electronic GmbH &	
000880	BroadTel Canada	
000881	Digital Hands	
000882	Sigma	
000883	Hewlett Packard	Computer
000884	Index Braille AB	
000885	EMS Dr. Thomas Wünsche	
000886	Hansung Teliann	
000887	Maschinenfabrik	
000888	OULLIM Information	
000889	Dish	
00088A	Minds@Work	
00088B	Tropic	
00088C	Quanta	Server
00088D	Sigma-Links	
00088E	Nihon Computer	
00088F	Advanced Digital	
000890	Avilinks	
000891	Lyan	
000892	EM Solutions	
000893	Le Information	
000894	InnoVISION Multimedia	
000895	DIRC Technologie GmbH &	
000896	Printronix	
000897	Quake	
000898	Gigabit Optics	
000899	Netbind	
00089A	Alcatel Microelectronics	
00089B	ICP	
00089C	Elecs Industry	
00089D	UHD-Elektronik	
00089E	Beijing Enter-Net	
00089F	EFM	
0008A0	Stotz Feinmesstechnik	
0008A1	CNet	
0008A2	ADI Engineering	Smart Home
0008A3	Cisco	Router
0008A4	Cisco	Router
0008A5	Peninsula	
0008A6	Multiware & Image	
0008A7	iLogic	
0008A8	Systec	
0008A9	SangSang	
0008AA	Karam	
0008AB	EnerLinx.com	
0008AC	BST	
0008AD	Toyo-Linx	
0008AE	PacketFront Network	
0008AF	Novatec	
0008B0	HUBER+SUHNER BKtel	
0008B1	ProQuent	
0008B2	Shenzhen Compass	
0008B3	Fastwel	
0008B4	Syspol	
0008B5	Tai Guen Enterprise	
0008B6	RouteFree	
